transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method,transaction_month,transaction_quarter,transaction_year,month_year,day_of_week,customer_first_purchase_date,days_since_first_purchase
TXN071940,CUST00149,2024-07-06,19:38,46-55,San Francisco,CA,88162,Platinum,Accessories,Storage Container,1,14.42,14.42,Cash,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN071941,CUST00149,2024-07-06,18:48,46-55,San Francisco,CA,58070,Platinum,Flower,Granddaddy Purple,1,38.88,38.88,Debit Card,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN071980,CUST00949,2024-07-06,13:45,26-35,Portland,OR,16900,Silver,Flower,OG Kush,1,38.37,38.37,Cash,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN077850,CUST01091,2024-07-06,15:32,46-55,San Diego,CA,68907,Gold,Accessories,Storage Container,1,14.94,14.94,Digital Wallet,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN077851,CUST01091,2024-07-06,17:32,46-55,San Diego,CA,47602,Gold,Edibles,Chocolate Bar 100mg,1,21.45,21.45,Digital Wallet,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN077950,CUST00108,2024-07-06,17:21,18-25,Portland,OR,31509,Platinum,Accessories,Rolling Papers,1,4.86,4.86,Digital Wallet,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN077951,CUST00108,2024-07-06,14:30,18-25,Portland,OR,50137,Platinum,Vapes,Disposable Vape,1,28.61,28.61,Credit Card,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN079790,CUST00793,2024-07-06,17:54,18-25,Boulder,CO,92366,Platinum,Edibles,Hard Candy 100mg,1,20.86,20.86,Debit Card,7,3,2024,2024-07,Saturday,2024-07-06,0
TXN000300,CUST00612,2024-07-07,20:10,46-55,Seattle,WA,71261,Silver,Concentrates,Distillate 1g,1,54.39,54.39,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN001220,CUST00055,2024-07-07,11:06,18-25,Los Angeles,CA,22624,Gold,Concentrates,Live Resin 1g,1,50.99,50.99,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN001221,CUST00055,2024-07-07,14:17,18-25,Los Angeles,CA,62022,Gold,Topicals,THC Balm 200mg,1,35.42,35.42,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN002670,CUST00392,2024-07-07,10:02,36-45,Denver,CO,70341,Standard,Accessories,Glass Pipe,2,30.03,60.06,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN002671,CUST00392,2024-07-07,12:16,18-25,Denver,CO,49361,Standard,Concentrates,Shatter 1g,1,44.4,44.4,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN007360,CUST00356,2024-07-07,11:25,26-35,Boulder,CO,93269,Silver,Accessories,Rolling Papers,1,5.17,5.17,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN007361,CUST00356,2024-07-07,12:27,26-35,Boulder,CO,42892,Silver,Topicals,Bath Bomb 100mg,1,25.02,25.02,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN018740,CUST00269,2024-07-07,11:50,56+,Phoenix,AZ,78929,Silver,Accessories,Glass Pipe,1,29.52,29.52,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN030290,CUST01176,2024-07-07,09:34,36-45,Denver,CO,98256,Standard,Topicals,THC Balm 200mg,1,33.81,33.81,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN035600,CUST00701,2024-07-07,12:42,36-45,Boulder,CO,37126,Standard,Topicals,THC Balm 200mg,2,35.44,70.88,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN037040,CUST00601,2024-07-07,11:09,36-45,Seattle,WA,46506,Silver,Flower,Granddaddy Purple,1,36.18,36.18,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN042280,CUST00495,2024-07-07,15:34,56+,Phoenix,AZ,22767,Standard,Vapes,Indica Cart 0.5g,1,34.1,34.1,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN042281,CUST00495,2024-07-07,14:47,56+,Phoenix,AZ,26874,Standard,Concentrates,Distillate 1g,1,57.02,57.02,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN042282,CUST00495,2024-07-07,12:04,56+,Phoenix,AZ,75593,Standard,Topicals,Bath Bomb 100mg,1,25.79,25.79,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN048770,CUST00711,2024-07-07,14:01,56+,Tucson,AZ,67625,Silver,Edibles,Mints 50mg,1,15.68,15.68,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN051150,CUST00479,2024-07-07,10:11,36-45,Denver,CO,36370,Platinum,Vapes,Indica Cart 0.5g,1,34.22,34.22,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN051151,CUST00479,2024-07-07,20:32,36-45,Denver,CO,72133,Platinum,Flower,Wedding Cake,1,43.53,43.53,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN051470,CUST01055,2024-07-07,09:54,18-25,Seattle,WA,87516,Gold,Flower,Pineapple Express,2,36.32,72.64,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN052410,CUST00871,2024-07-07,16:24,46-55,Seattle,WA,57784,Standard,Concentrates,Wax 1g,1,45.67,45.67,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN052411,CUST00871,2024-07-07,20:29,46-55,Seattle,WA,27512,Standard,Concentrates,Live Resin 1g,1,49.69,49.69,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN052412,CUST00871,2024-07-07,17:15,46-55,Seattle,WA,10191,Standard,Edibles,Brownies 100mg,1,20.91,20.91,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN053940,CUST00986,2024-07-07,16:50,46-55,Tucson,AZ,71974,Gold,Flower,Gelato,1,44.39,44.39,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN055910,CUST00943,2024-07-07,17:56,26-35,Tucson,AZ,97471,Silver,Concentrates,Rosin 1g,1,59.69,59.69,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN055911,CUST00943,2024-07-07,09:57,26-35,Tucson,AZ,58476,Silver,Vapes,Hybrid Cart 0.5g,1,33.65,33.65,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN067300,CUST01061,2024-07-07,12:01,18-25,Seattle,WA,55455,Silver,Edibles,Brownies 100mg,1,20.71,20.71,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN068150,CUST00908,2024-07-07,19:28,36-45,Las Vegas,NV,81881,Platinum,Accessories,Rolling Papers,1,4.75,4.75,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN069920,CUST00348,2024-07-07,13:19,26-35,Los Angeles,CA,48208,Gold,Topicals,Massage Oil 200mg,1,47.18,47.18,Digital Wallet,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN078250,CUST01166,2024-07-07,10:06,56+,Los Angeles,CA,45195,Platinum,Flower,OG Kush,1,38.04,38.04,Cash,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN078251,CUST01166,2024-07-07,18:54,56+,Los Angeles,CA,31179,Platinum,Edibles,Cookies 50mg,1,18.32,18.32,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN078252,CUST01166,2024-07-07,10:26,56+,Los Angeles,CA,20718,Platinum,Flower,OG Kush,2,38.47,76.94,Debit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN078253,CUST01166,2024-07-07,09:43,56+,Los Angeles,CA,34666,Standard,Flower,Wedding Cake,1,44.87,44.87,Credit Card,7,3,2024,2024-07,Sunday,2024-07-07,0
TXN005380,CUST00459,2024-07-08,19:15,36-45,Phoenix,AZ,10544,Gold,Concentrates,Wax 1g,2,49.42,98.84,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN005381,CUST00459,2024-07-08,17:52,36-45,Phoenix,AZ,88636,Gold,Vapes,Indica Cart 0.5g,1,33.79,33.79,Cash,7,3,2024,2024-07,Monday,2024-07-08,0
TXN005382,CUST00459,2024-07-08,12:35,36-45,Phoenix,AZ,61296,Gold,Concentrates,Wax 1g,1,48.35,48.35,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN015160,CUST01160,2024-07-08,18:08,56+,San Francisco,CA,16058,Platinum,Vapes,Sativa Cart 0.5g,1,33.7,33.7,Credit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN017350,CUST00904,2024-07-08,13:20,46-55,Seattle,WA,75608,Platinum,Vapes,Indica Cart 0.5g,1,35.14,35.14,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN031190,CUST00166,2024-07-08,11:04,18-25,San Francisco,CA,64567,Gold,Concentrates,Wax 1g,3,47.85,143.55,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN036280,CUST00453,2024-07-08,11:24,56+,Tucson,AZ,63190,Standard,Topicals,CBD Lotion 100mg,1,38.07,38.07,Debit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN036281,CUST00453,2024-07-08,12:06,56+,Tucson,AZ,57737,Standard,Edibles,Hard Candy 100mg,1,20.47,20.47,Credit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN041800,CUST01189,2024-07-08,18:04,26-35,Denver,CO,43454,Standard,Accessories,Storage Container,2,15.25,30.5,Cash,7,3,2024,2024-07,Monday,2024-07-06,2
TXN041801,CUST01189,2024-07-08,20:45,26-35,Denver,CO,61000,Standard,Accessories,Lighter,1,3.11,3.11,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-06,2
TXN043560,CUST00490,2024-07-08,16:59,18-25,Seattle,WA,41629,Platinum,Accessories,Storage Container,1,15.69,15.69,Credit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN048760,CUST00169,2024-07-08,17:14,18-25,Portland,OR,61672,Gold,Edibles,Gummy Bears 100mg,2,24.28,48.56,Credit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN048761,CUST00169,2024-07-08,13:37,18-25,Portland,OR,64555,Gold,Topicals,Massage Oil 200mg,1,44.88,44.88,Cash,7,3,2024,2024-07,Monday,2024-07-08,0
TXN048762,CUST00169,2024-07-08,19:30,18-25,Portland,OR,99985,Gold,Concentrates,Live Resin 1g,1,48.69,48.69,Debit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN051570,CUST01181,2024-07-08,09:32,26-35,Phoenix,AZ,90505,Silver,Vapes,Live Resin Cart 0.5g,1,46.18,46.18,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN058290,CUST00691,2024-07-08,11:12,18-25,San Francisco,CA,48117,Silver,Accessories,Rolling Papers,1,5.13,5.13,Debit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN066520,CUST00057,2024-07-08,15:20,56+,Portland,OR,17015,Silver,Vapes,Sativa Cart 0.5g,1,36.3,36.3,Debit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN066521,CUST00057,2024-07-08,19:38,56+,Portland,OR,33193,Silver,Edibles,Cookies 50mg,1,17.62,17.62,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN068100,CUST00608,2024-07-08,15:58,18-25,Boulder,CO,48319,Platinum,Concentrates,Distillate 1g,1,54.87,54.87,Debit Card,7,3,2024,2024-07,Monday,2024-07-08,0
TXN076090,CUST00300,2024-07-08,12:57,18-25,Tucson,AZ,22612,Platinum,Vapes,Sativa Cart 0.5g,1,33.35,33.35,Digital Wallet,7,3,2024,2024-07,Monday,2024-07-08,0
TXN076091,CUST00300,2024-07-08,17:39,18-25,Tucson,AZ,99798,Platinum,Topicals,THC Balm 200mg,1,35.26,35.26,Cash,7,3,2024,2024-07,Monday,2024-07-08,0
TXN010960,CUST00414,2024-07-09,11:02,26-35,Portland,OR,44336,Platinum,Edibles,Mints 50mg,1,14.45,14.45,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN010961,CUST00414,2024-07-09,18:02,26-35,Portland,OR,95507,Platinum,Flower,Sour Diesel,2,36.98,73.96,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN010962,CUST00414,2024-07-09,10:01,26-35,Portland,OR,17418,Platinum,Concentrates,Distillate 1g,1,52.29,52.29,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN010963,CUST00414,2024-07-09,10:36,26-35,Portland,OR,38192,Platinum,Accessories,Lighter,1,3.1,3.1,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN012760,CUST01184,2024-07-09,20:33,36-45,Portland,OR,59017,Standard,Accessories,Lighter,1,3.0,3.0,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN015970,CUST00935,2024-07-09,13:17,18-25,Denver,CO,24459,Gold,Topicals,Bath Bomb 100mg,1,24.53,24.53,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN015971,CUST00935,2024-07-09,20:27,46-55,Denver,CO,27752,Gold,Flower,Gelato,1,45.78,45.78,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN016270,CUST00082,2024-07-09,09:21,26-35,San Diego,CA,53500,Platinum,Concentrates,Rosin 1g,3,59.97,179.91,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN028010,CUST00517,2024-07-09,12:21,36-45,San Francisco,CA,36786,Gold,Concentrates,Rosin 1g,1,62.44,62.44,Digital Wallet,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN030590,CUST00382,2024-07-09,09:24,56+,Seattle,WA,16365,Silver,Concentrates,Distillate 1g,1,57.05,57.05,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN030591,CUST00382,2024-07-09,15:39,18-25,Seattle,WA,11376,Silver,Concentrates,Live Resin 1g,1,49.52,49.52,Digital Wallet,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN041450,CUST00890,2024-07-09,14:31,56+,Las Vegas,NV,13760,Platinum,Flower,Sour Diesel,1,39.73,39.73,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN041451,CUST00890,2024-07-09,17:54,56+,Las Vegas,NV,34041,Platinum,Accessories,Grinder,1,25.33,25.33,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN050710,CUST01131,2024-07-09,09:37,26-35,Denver,CO,11631,Platinum,Edibles,Hard Candy 100mg,1,20.86,20.86,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN051610,CUST00663,2024-07-09,19:21,56+,San Diego,CA,81586,Gold,Concentrates,Shatter 1g,1,47.2,47.2,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN054370,CUST01059,2024-07-09,13:49,56+,Boulder,CO,64907,Platinum,Vapes,Sativa Cart 0.5g,1,36.41,36.41,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN054371,CUST01059,2024-07-09,15:33,56+,Boulder,CO,13584,Platinum,Edibles,Chocolate Bar 100mg,1,23.04,23.04,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN058590,CUST00195,2024-07-09,18:07,26-35,Los Angeles,CA,46998,Gold,Edibles,Hard Candy 100mg,3,20.58,61.739999999999995,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN060690,CUST01049,2024-07-09,10:16,46-55,Denver,CO,24009,Standard,Concentrates,Rosin 1g,1,62.37,62.37,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN060691,CUST01049,2024-07-09,10:17,46-55,Denver,CO,80110,Standard,Edibles,Brownies 100mg,1,19.3,19.3,Digital Wallet,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN060692,CUST01049,2024-07-09,20:17,46-55,Denver,CO,45132,Standard,Edibles,Gummy Bears 100mg,1,25.8,25.8,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN063870,CUST00664,2024-07-09,13:45,18-25,San Francisco,CA,17188,Gold,Concentrates,Rosin 1g,1,57.93,57.93,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN072970,CUST01118,2024-07-09,17:32,36-45,San Francisco,CA,13520,Standard,Concentrates,Shatter 1g,1,43.22,43.22,Credit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN072971,CUST01118,2024-07-09,16:12,36-45,San Francisco,CA,85261,Standard,Accessories,Lighter,1,2.89,2.89,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN072972,CUST01118,2024-07-09,15:06,36-45,San Francisco,CA,13771,Standard,Concentrates,Shatter 1g,1,44.68,44.68,Digital Wallet,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN072973,CUST01118,2024-07-09,19:41,36-45,San Francisco,CA,64040,Standard,Vapes,Disposable Vape,2,30.97,61.94,Digital Wallet,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN075580,CUST00080,2024-07-09,09:33,18-25,Los Angeles,CA,21057,Standard,Flower,Blue Dream,1,35.06,35.06,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN077980,CUST00406,2024-07-09,10:36,46-55,Portland,OR,90588,Platinum,Vapes,Indica Cart 0.5g,1,34.88,34.88,Debit Card,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN079970,CUST00826,2024-07-09,17:17,36-45,Seattle,WA,99315,Gold,Edibles,Gummy Bears 100mg,1,24.27,24.27,Cash,7,3,2024,2024-07,Tuesday,2024-07-09,0
TXN009750,CUST00367,2024-07-10,12:06,18-25,Portland,OR,20922,Standard,Accessories,Glass Pipe,1,30.5,30.5,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN010650,CUST00611,2024-07-10,18:19,56+,San Diego,CA,18248,Standard,Accessories,Lighter,1,3.04,3.04,Digital Wallet,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN011360,CUST01031,2024-07-10,18:34,56+,Los Angeles,CA,39115,Gold,Edibles,Cookies 50mg,2,18.37,36.74,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN011361,CUST01031,2024-07-10,12:01,56+,Los Angeles,CA,20718,Gold,Topicals,THC Balm 200mg,1,36.24,36.24,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN011362,CUST01031,2024-07-10,09:20,56+,Los Angeles,CA,39967,Gold,Concentrates,Live Resin 1g,1,50.5,50.5,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN022200,CUST00368,2024-07-10,11:22,46-55,Las Vegas,NV,16105,Silver,Flower,Gelato,1,45.38,45.38,Digital Wallet,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN022201,CUST00368,2024-07-10,13:55,46-55,Las Vegas,NV,95804,Silver,Concentrates,Wax 1g,1,47.64,47.64,Debit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN033420,CUST00654,2024-07-10,10:44,46-55,Denver,CO,55475,Gold,Topicals,THC Balm 200mg,1,36.54,36.54,Cash,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN033421,CUST00654,2024-07-10,19:01,46-55,Denver,CO,30207,Gold,Accessories,Rolling Papers,1,5.04,5.04,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN033422,CUST00654,2024-07-10,18:29,46-55,Denver,CO,91631,Gold,Concentrates,Distillate 1g,2,54.85,109.7,Debit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN034050,CUST00529,2024-07-10,10:37,18-25,Boulder,CO,71710,Gold,Concentrates,Distillate 1g,1,55.64,55.64,Cash,7,3,2024,2024-07,Wednesday,2024-07-04,6
TXN034051,CUST00529,2024-07-10,09:16,18-25,Boulder,CO,48883,Gold,Accessories,Glass Pipe,1,30.83,30.83,Cash,7,3,2024,2024-07,Wednesday,2024-07-04,6
TXN056170,CUST00003,2024-07-10,20:28,18-25,Las Vegas,NV,14638,Platinum,Vapes,Indica Cart 0.5g,1,36.36,36.36,Digital Wallet,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN056171,CUST00003,2024-07-10,11:51,18-25,Las Vegas,NV,48271,Platinum,Concentrates,Shatter 1g,1,43.19,43.19,Debit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN063390,CUST00963,2024-07-10,17:51,18-25,Las Vegas,NV,72516,Silver,Vapes,Live Resin Cart 0.5g,1,42.77,42.77,Debit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN068460,CUST00922,2024-07-10,11:34,26-35,San Diego,CA,64789,Platinum,Topicals,Bath Bomb 100mg,1,25.03,25.03,Cash,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN068461,CUST00922,2024-07-10,20:44,26-35,San Diego,CA,42211,Platinum,Accessories,Grinder,1,24.21,24.21,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN068462,CUST00922,2024-07-10,13:37,26-35,San Diego,CA,30290,Platinum,Concentrates,Live Resin 1g,2,47.58,95.16,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN069310,CUST00291,2024-07-10,13:20,36-45,Portland,OR,76139,Platinum,Topicals,THC Balm 200mg,1,36.22,36.22,Credit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN076040,CUST00421,2024-07-10,16:18,56+,Boulder,CO,13396,Gold,Edibles,Brownies 100mg,1,19.13,19.13,Debit Card,7,3,2024,2024-07,Wednesday,2024-07-10,0
TXN003510,CUST00254,2024-07-11,18:22,26-35,Tucson,AZ,56163,Silver,Concentrates,Live Resin 1g,1,51.73,51.73,Cash,7,3,2024,2024-07,Thursday,2024-07-06,5
TXN005510,CUST01120,2024-07-11,20:55,26-35,Seattle,WA,16880,Silver,Accessories,Glass Pipe,2,30.11,60.22,Credit Card,7,3,2024,2024-07,Thursday,2024-07-04,7
TXN015020,CUST00419,2024-07-11,19:45,18-25,Seattle,WA,63441,Gold,Flower,Wedding Cake,1,45.41,45.41,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN015021,CUST00419,2024-07-11,09:39,56+,Seattle,WA,68046,Gold,Flower,Girl Scout Cookies,1,43.81,43.81,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN018420,CUST00687,2024-07-11,20:31,36-45,Los Angeles,CA,75841,Standard,Vapes,Sativa Cart 0.5g,1,34.16,34.16,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN029700,CUST00960,2024-07-11,13:25,26-35,Las Vegas,NV,83309,Standard,Accessories,Lighter,1,2.92,2.92,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN029701,CUST00960,2024-07-11,18:07,26-35,Las Vegas,NV,88561,Standard,Vapes,Sativa Cart 0.5g,1,34.93,34.93,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN029702,CUST00960,2024-07-11,17:53,26-35,Las Vegas,NV,37625,Standard,Flower,Girl Scout Cookies,1,40.56,40.56,Credit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN034690,CUST00632,2024-07-11,16:13,36-45,Boulder,CO,31781,Platinum,Edibles,Brownies 100mg,2,19.46,38.92,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN034691,CUST00632,2024-07-11,13:19,36-45,Boulder,CO,45910,Platinum,Vapes,Disposable Vape,2,29.1,58.2,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN043900,CUST00928,2024-07-11,17:20,26-35,Seattle,WA,83766,Gold,Edibles,Gummy Bears 100mg,1,24.68,24.68,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN043901,CUST00928,2024-07-11,14:34,18-25,Seattle,WA,95832,Gold,Accessories,Rolling Papers,2,5.25,10.5,Credit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN043902,CUST00928,2024-07-11,12:51,26-35,Seattle,WA,66134,Gold,Edibles,Gummy Bears 100mg,1,23.79,23.79,Credit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN048460,CUST01020,2024-07-11,19:21,18-25,San Francisco,CA,63978,Standard,Topicals,Bath Bomb 100mg,1,25.24,25.24,Credit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN048461,CUST01020,2024-07-11,17:56,18-25,San Francisco,CA,63873,Standard,Vapes,Disposable Vape,2,31.24,62.48,Cash,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN048462,CUST01020,2024-07-11,17:19,18-25,San Francisco,CA,16857,Standard,Concentrates,Rosin 1g,1,60.71,60.71,Credit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN051130,CUST00386,2024-07-11,13:30,56+,San Diego,CA,30111,Silver,Flower,Blue Dream,2,35.39,70.78,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN056970,CUST00713,2024-07-11,13:01,18-25,Boulder,CO,53481,Standard,Concentrates,Wax 1g,1,45.86,45.86,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN057270,CUST00496,2024-07-11,18:00,26-35,Tucson,AZ,76924,Silver,Concentrates,Rosin 1g,1,61.23,61.23,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN057740,CUST01027,2024-07-11,11:53,46-55,Seattle,WA,16579,Standard,Concentrates,Distillate 1g,1,55.43,55.43,Debit Card,7,3,2024,2024-07,Thursday,2024-07-02,9
TXN057741,CUST01027,2024-07-11,10:26,46-55,Seattle,WA,27821,Standard,Vapes,Live Resin Cart 0.5g,1,44.38,44.38,Cash,7,3,2024,2024-07,Thursday,2024-07-02,9
TXN058320,CUST01184,2024-07-11,18:00,56+,Tucson,AZ,28460,Standard,Flower,Blue Dream,1,34.52,34.52,Credit Card,7,3,2024,2024-07,Thursday,2024-07-09,2
TXN058321,CUST01184,2024-07-11,12:25,56+,Tucson,AZ,20602,Standard,Concentrates,Wax 1g,2,49.67,99.34,Credit Card,7,3,2024,2024-07,Thursday,2024-07-09,2
TXN059560,CUST01195,2024-07-11,19:00,46-55,Portland,OR,95452,Standard,Edibles,Cookies 50mg,1,18.77,18.77,Digital Wallet,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN062430,CUST00998,2024-07-11,13:09,18-25,Phoenix,AZ,90959,Silver,Flower,Granddaddy Purple,1,36.59,36.59,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN063810,CUST00307,2024-07-11,10:42,36-45,Las Vegas,NV,79717,Gold,Flower,OG Kush,1,38.88,38.88,Debit Card,7,3,2024,2024-07,Thursday,2024-07-11,0
TXN001080,CUST00173,2024-07-12,20:07,18-25,Denver,CO,93717,Standard,Edibles,Brownies 100mg,1,20.85,20.85,Cash,7,3,2024,2024-07,Friday,2024-07-12,0
TXN007730,CUST00467,2024-07-12,16:51,18-25,Los Angeles,CA,37991,Gold,Flower,Granddaddy Purple,2,36.62,73.24,Debit Card,7,3,2024,2024-07,Friday,2024-07-12,0
TXN007731,CUST00467,2024-07-12,11:24,18-25,Los Angeles,CA,82487,Standard,Edibles,Hard Candy 100mg,1,19.96,19.96,Credit Card,7,3,2024,2024-07,Friday,2024-07-12,0
TXN027230,CUST00949,2024-07-12,20:57,46-55,Boulder,CO,94213,Gold,Topicals,Bath Bomb 100mg,1,25.73,25.73,Digital Wallet,7,3,2024,2024-07,Friday,2024-07-06,6
TXN033870,CUST00767,2024-07-12,12:19,36-45,Tucson,AZ,38951,Gold,Edibles,Gummy Bears 100mg,1,25.08,25.08,Debit Card,7,3,2024,2024-07,Friday,2024-07-12,0
